"U:0","U:1","U:2","arc_length","p","total(p)","Points:0","Points:1","Points:2"
0.59537,0.018978,-7.7554e-25,0.24,-0.0079568,0.20335,0.6,0.04,0
0.59542,0.018972,-7.677e-25,0.2404,-0.0078731,0.20348,0.6,0.0404,0
0.59546,0.018966,-7.5987e-25,0.2408,-0.0077895,0.20361,0.6,0.0408,0
0.59551,0.018959,-7.5203e-25,0.2412,-0.0077058,0.20375,0.6,0.0412,0
0.59556,0.018953,-7.442e-25,0.2416,-0.0076221,0.20388,0.6,0.0416,0
0.59561,0.018947,-7.3636e-25,0.242,-0.0075384,0.20402,0.6,0.042,0
0.59565,0.018941,-7.2852e-25,0.2424,-0.0074547,0.20415,0.6,0.0424,0
0.5957,0.018935,-7.2069e-25,0.2428,-0.007371,0.20428,0.6,0.0428,0
0.59575,0.018929,-7.1285e-25,0.2432,-0.0072873,0.20442,0.6,0.0432,0
0.5959,0.018919,-6.3519e-25,0.2436,-0.0072016,0.20463,0.6,0.0436,0
0.59611,0.018908,-5.2262e-25,0.244,-0.0071148,0.20489,0.6,0.044,0
0.59632,0.018896,-4.1005e-25,0.2444,-0.0070281,0.20514,0.6,0.0444,0
0.59653,0.018885,-2.9748e-25,0.2448,-0.0069414,0.2054,0.6,0.0448,0
0.59674,0.018874,-1.8491e-25,0.2452,-0.0068546,0.20565,0.6,0.0452,0
0.59696,0.018862,-7.2347e-26,0.2456,-0.0067679,0.20591,0.6,0.0456,0
0.59717,0.018851,4.0221e-26,0.246,-0.0066812,0.20616,0.6,0.046,0
0.59738,0.01884,1.5279e-25,0.2464,-0.0065944,0.20642,0.6,0.0464,0
0.59764,0.018826,2.2693e-25,0.2468,-0.0065068,0.20671,0.6,0.0468,0
0.59803,0.018809,2.242e-25,0.2472,-0.0064174,0.2071,0.6,0.0472,0
0.59841,0.018792,2.2147e-25,0.2476,-0.0063279,0.20748,0.6,0.0476,0
0.5988,0.018775,2.1873e-25,0.248,-0.0062385,0.20786,0.6,0.048,0
0.59918,0.018758,2.16e-25,0.2484,-0.0061491,0.20825,0.6,0.0484,0
0.59957,0.018741,2.1327e-25,0.2488,-0.0060597,0.20863,0.6,0.0488,0
0.59995,0.018724,2.1053e-25,0.2492,-0.0059702,0.20901,0.6,0.0492,0
0.60033,0.018707,2.078e-25,0.2496,-0.0058808,0.2094,0.6,0.0496,0
0.60072,0.01869,2.0507e-25,0.25,-0.0057914,0.20978,0.6,0.05,0
0.60129,0.018667,1.8046e-25,0.2504,-0.0056998,0.2103,0.6,0.0504,0
0.60186,0.018644,1.5585e-25,0.2508,-0.0056081,0.21082,0.6,0.0508,0
0.60243,0.018621,1.3124e-25,0.2512,-0.0055165,0.21134,0.6,0.0512,0
0.603,0.018598,1.0663e-25,0.2516,-0.0054249,0.21187,0.6,0.0516,0
0.60356,0.018575,8.2025e-26,0.252,-0.0053333,0.21239,0.6,0.052,0
0.60413,0.018552,5.7417e-26,0.2524,-0.0052417,0.21291,0.6,0.0524,0
0.6047,0.018529,3.2809e-26,0.2528,-0.00515,0.21343,0.6,0.0528,0
0.60527,0.018506,8.2008e-27,0.2532,-0.0050584,0.21395,0.6,0.0532,0
0.60597,0.018479,-8.5518e-27,0.2536,-0.0049658,0.21457,0.6,0.0536,0
0.60674,0.01845,-2.1378e-26,0.254,-0.0048726,0.21524,0.6,0.054,0
0.6075,0.018421,-3.4204e-26,0.2544,-0.0047794,0.21591,0.6,0.0544,0
0.60827,0.018391,-4.703e-26,0.2548,-0.0046862,0.21658,0.6,0.0548,0
0.60903,0.018362,-5.9856e-26,0.2552,-0.0045931,0.21725,0.6,0.0552,0
0.6098,0.018333,-7.2682e-26,0.2556,-0.0044999,0.21792,0.6,0.0556,0
0.61056,0.018304,-8.5508e-26,0.256,-0.0044067,0.2186,0.6,0.056,0
0.61133,0.018274,-9.8334e-26,0.2564,-0.0043135,0.21927,0.6,0.0564,0
0.61216,0.018243,-1.0593e-25,0.2568,-0.0042201,0.21999,0.6,0.0568,0
0.61313,0.018208,-1.0306e-25,0.2572,-0.0041262,0.22082,0.6,0.0572,0
0.61411,0.018172,-1.0019e-25,0.2576,-0.0040322,0.22165,0.6,0.0576,0
0.61508,0.018137,-9.7322e-26,0.258,-0.0039383,0.22249,0.6,0.058,0
0.61606,0.018102,-9.4453e-26,0.2584,-0.0038443,0.22332,0.6,0.0584,0
0.61703,0.018066,-9.1584e-26,0.2588,-0.0037504,0.22415,0.6,0.0588,0
0.618,0.018031,-8.8714e-26,0.2592,-0.0036564,0.22498,0.6,0.0592,0
0.61898,0.017995,-8.5845e-26,0.2596,-0.0035625,0.22581,0.6,0.0596,0
0.61995,0.01796,-8.2976e-26,0.26,-0.0034685,0.22665,0.6,0.06,0
0.62114,0.017919,-6.7339e-26,0.2604,-0.0033747,0.22765,0.6,0.0604,0
0.62234,0.017877,-5.1701e-26,0.2608,-0.0032809,0.22866,0.6,0.0608,0
0.62353,0.017836,-3.6064e-26,0.2612,-0.0031871,0.22967,0.6,0.0612,0
0.62472,0.017795,-2.0426e-26,0.2616,-0.0030933,0.23067,0.6,0.0616,0
0.62591,0.017754,-4.7888e-27,0.262,-0.0029995,0.23168,0.6,0.062,0
0.62711,0.017712,1.0849e-26,0.2624,-0.0029056,0.23269,0.6,0.0624,0
0.6283,0.017671,2.6486e-26,0.2628,-0.0028118,0.2337,0.6,0.0628,0
0.62949,0.01763,4.2123e-26,0.2632,-0.002718,0.2347,0.6,0.0632,0
0.63084,0.017585,5.0023e-26,0.2636,-0.0026249,0.23584,0.6,0.0636,0
0.63226,0.017538,5.4056e-26,0.264,-0.0025323,0.23703,0.6,0.064,0
0.63368,0.017492,5.8089e-26,0.2644,-0.0024396,0.23823,0.6,0.0644,0
0.63511,0.017445,6.2122e-26,0.2648,-0.0023469,0.23942,0.6,0.0648,0
0.63653,0.017398,6.6154e-26,0.2652,-0.0022542,0.24062,0.6,0.0652,0
0.63795,0.017352,7.0187e-26,0.2656,-0.0021615,0.24182,0.6,0.0656,0
0.63937,0.017305,7.422e-26,0.266,-0.0020688,0.24301,0.6,0.066,0
0.64079,0.017258,7.8252e-26,0.2664,-0.0019761,0.24421,0.6,0.0664,0
0.64229,0.01721,8.0004e-26,0.2668,-0.0018842,0.24547,0.6,0.0668,0
0.64395,0.017158,7.7193e-26,0.2672,-0.0017936,0.24687,0.6,0.0672,0
0.6456,0.017107,7.4382e-26,0.2676,-0.0017031,0.24827,0.6,0.0676,0
0.64726,0.017055,7.1571e-26,0.268,-0.0016126,0.24966,0.6,0.068,0
0.64892,0.017004,6.876e-26,0.2684,-0.0015221,0.25106,0.6,0.0684,0
0.65057,0.016952,6.5949e-26,0.2688,-0.0014315,0.25246,0.6,0.0688,0
0.65223,0.0169,6.3138e-26,0.2692,-0.001341,0.25385,0.6,0.0692,0
0.65388,0.016849,6.0327e-26,0.2696,-0.0012505,0.25525,0.6,0.0696,0
0.65554,0.016797,5.7516e-26,0.27,-0.00116,0.25665,0.6,0.07,0
0.65742,0.016741,5.0614e-26,0.2704,-0.0010727,0.25825,0.6,0.0704,0
0.65931,0.016685,4.3712e-26,0.2708,-0.00098542,0.25986,0.6,0.0708,0
0.6612,0.016628,3.681e-26,0.2712,-0.00089815,0.26147,0.6,0.0712,0
0.66308,0.016572,2.9908e-26,0.2716,-0.00081087,0.26307,0.6,0.0716,0
0.66497,0.016516,2.3006e-26,0.272,-0.0007236,0.26468,0.6,0.072,0
0.66685,0.016459,1.6104e-26,0.2724,-0.00063633,0.26628,0.6,0.0724,0
0.66874,0.016403,9.2021e-27,0.2728,-0.00054905,0.26789,0.6,0.0728,0
0.67062,0.016347,2.3001e-27,0.2732,-0.00046178,0.26949,0.6,0.0732,0
0.67265,0.016287,2.0974e-27,0.2736,-0.00037744,0.27124,0.6,0.0736,0
0.67476,0.016226,5.2432e-27,0.274,-0.00029456,0.27306,0.6,0.074,0
0.67686,0.016165,8.3889e-27,0.2744,-0.00021168,0.27487,0.6,0.0744,0
0.67896,0.016104,1.1535e-26,0.2748,-0.0001288,0.27669,0.6,0.0748,0
0.68107,0.016043,1.468e-26,0.2752,-4.5925e-05,0.2785,0.6,0.0752,0
0.68317,0.015982,1.7826e-26,0.2756,3.6953e-05,0.28032,0.6,0.0756,0
0.68527,0.015921,2.0972e-26,0.276,0.00011983,0.28213,0.6,0.076,0
0.68737,0.01586,2.4118e-26,0.2764,0.00020271,0.28395,0.6,0.0764,0
0.68954,0.015797,2.5179e-26,0.2768,0.00028371,0.28583,0.6,0.0768,0
0.69184,0.015731,2.207e-26,0.2772,0.00036095,0.28785,0.6,0.0772,0
0.69413,0.015664,1.8961e-26,0.2776,0.00043819,0.28986,0.6,0.0776,0
0.69643,0.015598,1.5852e-26,0.278,0.00051543,0.29188,0.6,0.078,0
0.69873,0.015532,1.2743e-26,0.2784,0.00059266,0.2939,0.6,0.0784,0
0.70102,0.015465,9.6346e-27,0.2788,0.0006699,0.29591,0.6,0.0788,0
0.70332,0.015399,6.5257e-27,0.2792,0.00074714,0.29793,0.6,0.0792,0
0.70562,0.015333,3.4168e-27,0.2796,0.00082438,0.29995,0.6,0.0796,0
0.70791,0.015267,3.0791e-28,0.28,0.00090162,0.30197,0.6,0.08,0
0.71037,0.015195,3.9838e-27,0.2804,0.00097185,0.30417,0.6,0.0804,0
0.71283,0.015123,7.6597e-27,0.2808,0.0010421,0.30637,0.6,0.0808,0
0.71529,0.015051,1.1336e-26,0.2812,0.0011123,0.30857,0.6,0.0812,0
0.71774,0.014979,1.5012e-26,0.2816,0.0011825,0.31077,0.6,0.0816,0
0.7202,0.014908,1.8687e-26,0.282,0.0012528,0.31297,0.6,0.082,0
0.72266,0.014836,2.2363e-26,0.2824,0.001323,0.31518,0.6,0.0824,0
0.72512,0.014764,2.6039e-26,0.2828,0.0013932,0.31738,0.6,0.0828,0
0.72757,0.014692,2.9715e-26,0.2832,0.0014635,0.31958,0.6,0.0832,0
0.73011,0.014617,3.3985e-26,0.2836,0.0015281,0.32189,0.6,0.0836,0
0.73269,0.014539,3.8552e-26,0.284,0.0015898,0.32425,0.6,0.084,0
0.73527,0.014462,4.3119e-26,0.2844,0.0016516,0.32661,0.6,0.0844,0
0.73785,0.014385,4.7686e-26,0.2848,0.0017134,0.32897,0.6,0.0848,0
0.74043,0.014308,5.2252e-26,0.2852,0.0017751,0.33134,0.6,0.0852,0
0.74301,0.01423,5.6819e-26,0.2856,0.0018369,0.3337,0.6,0.0856,0
0.7456,0.014153,6.1386e-26,0.286,0.0018987,0.33606,0.6,0.086,0
0.74818,0.014076,6.5953e-26,0.2864,0.0019605,0.33842,0.6,0.0864,0
0.75078,0.013997,6.7104e-26,0.2868,0.0020189,0.34083,0.6,0.0868,0
0.75345,0.013916,6.142e-26,0.2872,0.0020709,0.34332,0.6,0.0872,0
0.75611,0.013834,5.5735e-26,0.2876,0.0021228,0.34582,0.6,0.0876,0
0.75877,0.013752,5.0051e-26,0.288,0.0021747,0.34831,0.6,0.088,0
0.76144,0.013671,4.4367e-26,0.2884,0.0022266,0.3508,0.6,0.0884,0
0.7641,0.013589,3.8683e-26,0.2888,0.0022785,0.3533,0.6,0.0888,0
0.76676,0.013507,3.2998e-26,0.2892,0.0023304,0.35579,0.6,0.0892,0
0.76943,0.013426,2.7314e-26,0.2896,0.0023823,0.35828,0.6,0.0896,0
0.77209,0.013344,2.163e-26,0.29,0.0024343,0.36078,0.6,0.09,0
0.7748,0.01326,1.0996e-26,0.2904,0.0024752,0.36337,0.6,0.0904,0
0.7775,0.013175,3.6282e-28,0.2908,0.0025161,0.36596,0.6,0.0908,0
0.78021,0.013091,-1.0271e-26,0.2912,0.002557,0.36855,0.6,0.0912,0
0.78291,0.013007,-2.0904e-26,0.2916,0.0025979,0.37114,0.6,0.0916,0
0.78562,0.012923,-3.1538e-26,0.292,0.0026388,0.37374,0.6,0.092,0
0.78833,0.012839,-4.2171e-26,0.2924,0.0026797,0.37633,0.6,0.0924,0
0.79103,0.012754,-5.2805e-26,0.2928,0.0027207,0.37892,0.6,0.0928,0
0.79374,0.01267,-6.3439e-26,0.2932,0.0027616,0.38151,0.6,0.0932,0
0.79644,0.012586,-6.0813e-26,0.2936,0.0027947,0.38414,0.6,0.0936,0
0.79915,0.012502,-5.1562e-26,0.294,0.002824,0.3868,0.6,0.094,0
0.80186,0.012418,-4.231e-26,0.2944,0.0028533,0.38945,0.6,0.0944,0
0.80457,0.012334,-3.3058e-26,0.2948,0.0028826,0.3921,0.6,0.0948,0
0.80728,0.01225,-2.3807e-26,0.2952,0.0029119,0.39476,0.6,0.0952,0
0.80999,0.012166,-1.4555e-26,0.2956,0.0029412,0.39741,0.6,0.0956,0
0.8127,0.012082,-5.3033e-27,0.296,0.0029705,0.40006,0.6,0.096,0
0.8154,0.011998,3.9484e-27,0.2964,0.0029998,0.40272,0.6,0.0964,0
0.8181,0.011915,1.3237e-26,0.2968,0.0030252,0.40538,0.6,0.0968,0
0.82077,0.011834,2.2598e-26,0.2972,0.0030429,0.40805,0.6,0.0972,0
0.82344,0.011753,3.196e-26,0.2976,0.0030606,0.41073,0.6,0.0976,0
0.82611,0.011672,4.1322e-26,0.298,0.0030783,0.4134,0.6,0.098,0
0.82879,0.011591,5.0683e-26,0.2984,0.003096,0.41608,0.6,0.0984,0
0.83146,0.01151,6.0045e-26,0.2988,0.0031137,0.41875,0.6,0.0988,0
0.83413,0.011429,6.9406e-26,0.2992,0.0031314,0.42143,0.6,0.0992,0
0.8368,0.011348,7.8768e-26,0.2996,0.0031491,0.4241,0.6,0.0996,0
0.83947,0.011267,8.813e-26,0.3,0.0031668,0.42678,0.6,0.1,0
0.84206,0.011192,7.7671e-26,0.3004,0.0031736,0.42943,0.6,0.1004,0
0.84465,0.011116,6.7212e-26,0.3008,0.0031805,0.43208,0.6,0.1008,0
0.84725,0.011041,5.6753e-26,0.3012,0.0031873,0.43473,0.6,0.1012,0
0.84984,0.010965,4.6294e-26,0.3016,0.0031942,0.43738,0.6,0.1016,0
0.85243,0.01089,3.5835e-26,0.302,0.003201,0.44003,0.6,0.102,0
0.85502,0.010815,2.5376e-26,0.3024,0.0032079,0.44268,0.6,0.1024,0
0.85761,0.010739,1.4917e-26,0.3028,0.0032148,0.44533,0.6,0.1028,0
0.86021,0.010664,4.4578e-27,0.3032,0.0032216,0.44798,0.6,0.1032,0
0.86271,0.010594,6.737e-28,0.3036,0.0032222,0.45059,0.6,0.1036,0
0.86518,0.010526,2.1426e-28,0.304,0.0032197,0.45316,0.6,0.104,0
0.86765,0.010458,-2.4517e-28,0.3044,0.0032171,0.45574,0.6,0.1044,0
0.87012,0.01039,-7.0461e-28,0.3048,0.0032146,0.45831,0.6,0.1048,0
0.87258,0.010322,-1.1641e-27,0.3052,0.0032121,0.46089,0.6,0.1052,0
0.87505,0.010254,-1.6235e-27,0.3056,0.0032095,0.46346,0.6,0.1056,0
0.87752,0.010186,-2.0829e-27,0.306,0.003207,0.46604,0.6,0.106,0
0.87999,0.010118,-2.5424e-27,0.3064,0.0032045,0.46861,0.6,0.1064,0
0.8824,0.010053,-2.9691e-27,0.3068,0.0031994,0.47114,0.6,0.1068,0
0.8847,0.0099929,-3.3303e-27,0.3072,0.0031892,0.47359,0.6,0.1072,0
0.887,0.0099328,-3.6915e-27,0.3076,0.003179,0.47604,0.6,0.1076,0
0.8893,0.0098728,-4.0527e-27,0.308,0.0031689,0.47848,0.6,0.108,0
0.8916,0.0098127,-4.4139e-27,0.3084,0.0031587,0.48093,0.6,0.1084,0
0.8939,0.0097526,-4.775e-27,0.3088,0.0031485,0.48337,0.6,0.1088,0
0.8962,0.0096926,-5.1362e-27,0.3092,0.0031384,0.48582,0.6,0.1092,0
0.8985,0.0096325,-5.4974e-27,0.3096,0.0031282,0.48826,0.6,0.1096,0
0.9008,0.0095724,-5.8586e-27,0.31,0.003118,0.49071,0.6,0.11,0
0.90289,0.0095195,-6.1265e-27,0.3104,0.003102,0.49297,0.6,0.1104,0
0.90498,0.0094665,-6.3944e-27,0.3108,0.0030859,0.49523,0.6,0.1108,0
0.90707,0.0094136,-6.6623e-27,0.3112,0.0030699,0.49749,0.6,0.1112,0
0.90916,0.0093606,-6.9302e-27,0.3116,0.0030538,0.49975,0.6,0.1116,0
0.91125,0.0093076,-7.1981e-27,0.312,0.0030378,0.50202,0.6,0.112,0
0.91335,0.0092547,-7.466e-27,0.3124,0.0030217,0.50428,0.6,0.1124,0
0.91544,0.0092017,-7.7339e-27,0.3128,0.0030057,0.50654,0.6,0.1128,0
0.91753,0.0091488,-8.0018e-27,0.3132,0.0029896,0.5088,0.6,0.1132,0
0.91946,0.0090997,-1.379e-26,0.3136,0.0029707,0.51091,0.6,0.1136,0
0.92132,0.0090526,-2.2328e-26,0.314,0.0029504,0.51295,0.6,0.114,0
0.92317,0.0090054,-3.0866e-26,0.3144,0.0029301,0.51498,0.6,0.1144,0
0.92503,0.0089582,-3.9404e-26,0.3148,0.0029098,0.51701,0.6,0.1148,0
0.92688,0.0089111,-4.7942e-26,0.3152,0.0028895,0.51905,0.6,0.1152,0
0.92873,0.0088639,-5.648e-26,0.3156,0.0028692,0.52108,0.6,0.1156,0
0.93059,0.0088168,-6.5018e-26,0.316,0.0028489,0.52312,0.6,0.116,0
0.93244,0.0087696,-7.3556e-26,0.3164,0.0028286,0.52515,0.6,0.1164,0
0.93422,0.0087239,-7.6534e-26,0.3168,0.0028073,0.5271,0.6,0.1168,0
0.93582,0.0086811,-6.8351e-26,0.3172,0.002784,0.52889,0.6,0.1172,0
0.93743,0.0086383,-6.0167e-26,0.3176,0.0027607,0.53067,0.6,0.1176,0
0.93903,0.0085955,-5.1983e-26,0.318,0.0027374,0.53245,0.6,0.118,0
0.94064,0.0085527,-4.38e-26,0.3184,0.0027141,0.53424,0.6,0.1184,0
0.94225,0.0085099,-3.5616e-26,0.3188,0.0026908,0.53602,0.6,0.1188,0
0.94385,0.0084671,-2.7433e-26,0.3192,0.0026674,0.53781,0.6,0.1192,0
0.94546,0.0084242,-1.9249e-26,0.3196,0.0026441,0.53959,0.6,0.1196,0
0.94707,0.0083814,-1.1066e-26,0.32,0.0026208,0.54137,0.6,0.12,0
0.94843,0.008342,-9.6998e-27,0.3204,0.0025954,0.5429,0.6,0.1204,0
0.9498,0.0083027,-8.3338e-27,0.3208,0.00257,0.54443,0.6,0.1208,0
0.95116,0.0082633,-6.9678e-27,0.3212,0.0025445,0.54595,0.6,0.1212,0
0.95252,0.0082239,-5.6018e-27,0.3216,0.0025191,0.54748,0.6,0.1216,0
0.95389,0.0081845,-4.2357e-27,0.322,0.0024937,0.54901,0.6,0.122,0
0.95525,0.0081451,-2.8697e-27,0.3224,0.0024683,0.55054,0.6,0.1224,0
0.95661,0.0081057,-1.5037e-27,0.3228,0.0024428,0.55206,0.6,0.1228,0
0.95798,0.0080663,-1.3773e-28,0.3232,0.0024174,0.55359,0.6,0.1232,0
0.95919,0.008029,-4.7832e-27,0.3236,0.0023911,0.55496,0.6,0.1236,0
0.96033,0.0079927,-1.2423e-26,0.324,0.0023644,0.55624,0.6,0.124,0
0.96147,0.0079564,-2.0063e-26,0.3244,0.0023376,0.55753,0.6,0.1244,0
0.96261,0.0079202,-2.7703e-26,0.3248,0.0023109,0.55881,0.6,0.1248,0
0.96375,0.0078839,-3.5343e-26,0.3252,0.0022841,0.5601,0.6,0.1252,0
0.96489,0.0078476,-4.2983e-26,0.3256,0.0022574,0.56138,0.6,0.1256,0
0.96603,0.0078113,-5.0623e-26,0.326,0.0022306,0.56267,0.6,0.126,0
0.96717,0.0077751,-5.8263e-26,0.3264,0.0022039,0.56395,0.6,0.1264,0
0.96825,0.0077398,-5.7238e-26,0.3268,0.0021769,0.56516,0.6,0.1268,0
0.96919,0.0077067,-3.8821e-26,0.3272,0.0021495,0.56623,0.6,0.1272,0
0.97014,0.0076735,-2.0404e-26,0.3276,0.0021221,0.5673,0.6,0.1276,0
0.97108,0.0076403,-1.9861e-27,0.328,0.0020947,0.56837,0.6,0.128,0
0.97203,0.0076072,1.6431e-26,0.3284,0.0020673,0.56944,0.6,0.1284,0
0.97297,0.007574,3.4848e-26,0.3288,0.0020399,0.57051,0.6,0.1288,0
0.97392,0.0075409,5.3265e-26,0.3292,0.0020125,0.57158,0.6,0.1292,0
0.97486,0.0075077,7.1683e-26,0.3296,0.0019851,0.57264,0.6,0.1296,0
0.97581,0.0074746,9.01e-26,0.33,0.0019577,0.57371,0.6,0.13,0
0.97659,0.0074448,7.934e-26,0.3304,0.0019304,0.57459,0.6,0.1304,0
0.97737,0.007415,6.8581e-26,0.3308,0.001903,0.57548,0.6,0.1308,0
0.97815,0.0073851,5.7821e-26,0.3312,0.0018756,0.57636,0.6,0.1312,0
0.97893,0.0073553,4.7062e-26,0.3316,0.0018483,0.57724,0.6,0.1316,0
0.9797,0.0073255,3.6303e-26,0.332,0.0018209,0.57812,0.6,0.132,0
0.98048,0.0072957,2.5543e-26,0.3324,0.0017935,0.579,0.6,0.1324,0
0.98126,0.0072659,1.4784e-26,0.3328,0.0017662,0.57989,0.6,0.1328,0
0.98204,0.0072361,4.0246e-27,0.3332,0.0017388,0.58077,0.6,0.1332,0
0.98273,0.0072087,-1.422e-27,0.3336,0.0017119,0.58154,0.6,0.1336,0
0.98337,0.0071824,-4.2224e-27,0.334,0.0016852,0.58227,0.6,0.134,0
0.98401,0.0071562,-7.0228e-27,0.3344,0.0016585,0.58299,0.6,0.1344,0
0.98465,0.0071299,-9.8232e-27,0.3348,0.0016318,0.58372,0.6,0.1348,0
0.98529,0.0071037,-1.2624e-26,0.3352,0.001605,0.58445,0.6,0.1352,0
0.98593,0.0070774,-1.5424e-26,0.3356,0.0015783,0.58517,0.6,0.1356,0
0.98657,0.0070512,-1.8225e-26,0.336,0.0015516,0.5859,0.6,0.136,0
0.98722,0.0070249,-2.1025e-26,0.3364,0.0015249,0.58662,0.6,0.1364,0
0.98782,0.0069998,-1.9725e-26,0.3368,0.0014986,0.5873,0.6,0.1368,0
0.98835,0.0069771,-1.0194e-26,0.3372,0.0014731,0.5879,0.6,0.1372,0
0.98887,0.0069544,-6.6203e-28,0.3376,0.0014475,0.58849,0.6,0.1376,0
0.9894,0.0069317,8.8692e-27,0.338,0.001422,0.58909,0.6,0.138,0
0.98993,0.006909,1.8401e-26,0.3384,0.0013965,0.58969,0.6,0.1384,0
0.99046,0.0068862,2.7932e-26,0.3388,0.0013709,0.59028,0.6,0.1388,0
0.99098,0.0068635,3.7463e-26,0.3392,0.0013454,0.59088,0.6,0.1392,0
0.99151,0.0068408,4.6995e-26,0.3396,0.0013198,0.59147,0.6,0.1396,0
0.99204,0.0068181,5.6526e-26,0.34,0.0012943,0.59207,0.6,0.14,0
0.99247,0.0067988,4.1797e-26,0.3404,0.0012704,0.59256,0.6,0.1404,0
0.99291,0.0067795,2.7068e-26,0.3408,0.0012464,0.59305,0.6,0.1408,0
0.99334,0.0067602,1.2338e-26,0.3412,0.0012225,0.59354,0.6,0.1412,0
0.99378,0.0067409,-2.391e-27,0.3416,0.0011986,0.59402,0.6,0.1416,0
0.99421,0.0067216,-1.7121e-26,0.342,0.0011747,0.59451,0.6,0.142,0
0.99464,0.0067023,-3.185e-26,0.3424,0.0011508,0.595,0.6,0.1424,0
0.99508,0.006683,-4.6579e-26,0.3428,0.0011269,0.59549,0.6,0.1428,0
0.99551,0.0066637,-6.1308e-26,0.3432,0.0011029,0.59598,0.6,0.1432,0
0.99589,0.0066465,-6.2343e-26,0.3436,0.0010803,0.59641,0.6,0.1436,0
0.99625,0.0066303,-5.6557e-26,0.344,0.0010583,0.59681,0.6,0.144,0
0.99661,0.0066142,-5.077e-26,0.3444,0.0010364,0.59721,0.6,0.1444,0
0.99696,0.006598,-4.4983e-26,0.3448,0.0010144,0.59761,0.6,0.1448,0
0.99732,0.0065819,-3.9197e-26,0.3452,0.0009924,0.59801,0.6,0.1452,0
0.99768,0.0065658,-3.341e-26,0.3456,0.00097042,0.59841,0.6,0.1456,0
0.99803,0.0065496,-2.7623e-26,0.346,0.00094844,0.59881,0.6,0.146,0
0.99839,0.0065335,-2.1836e-26,0.3464,0.00092645,0.59921,0.6,0.1464,0
0.99872,0.0065182,-1.6036e-26,0.3468,0.00090518,0.59958,0.6,0.1468,0
0.99902,0.0065049,-1.021e-26,0.3472,0.00088534,0.59991,0.6,0.1472,0
0.99931,0.0064915,-4.383e-27,0.3476,0.00086549,0.60024,0.6,0.1476,0
0.9996,0.0064782,1.4438e-27,0.348,0.00084565,0.60056,0.6,0.148,0
0.99989,0.0064648,7.2706e-27,0.3484,0.0008258,0.60089,0.6,0.1484,0
1.0002,0.0064515,1.3097e-26,0.3488,0.00080596,0.60122,0.6,0.1488,0
1.0005,0.0064381,1.8924e-26,0.3492,0.00078611,0.60154,0.6,0.1492,0
1.0008,0.0064248,2.4751e-26,0.3496,0.00076627,0.60187,0.6,0.1496,0
1.0011,0.0064114,3.0577e-26,0.35,0.00074642,0.6022,0.6,0.15,0
1.0013,0.0064005,2.2377e-26,0.3504,0.00072886,0.60246,0.6,0.1504,0
1.0015,0.0063896,1.4177e-26,0.3508,0.00071129,0.60273,0.6,0.1508,0
1.0018,0.0063787,5.9767e-27,0.3512,0.00069373,0.60299,0.6,0.1512,0
1.002,0.0063677,-2.2238e-27,0.3516,0.00067617,0.60326,0.6,0.1516,0
1.0023,0.0063568,-1.0424e-26,0.352,0.0006586,0.60353,0.6,0.152,0
1.0025,0.0063459,-1.8624e-26,0.3524,0.00064104,0.60379,0.6,0.1524,0
1.0027,0.006335,-2.6825e-26,0.3528,0.00062347,0.60406,0.6,0.1528,0
1.003,0.0063241,-3.5025e-26,0.3532,0.00060591,0.60432,0.6,0.1532,0
1.0032,0.0063145,-3.5686e-26,0.3536,0.00058988,0.60455,0.6,0.1536,0
1.0034,0.0063057,-3.2593e-26,0.354,0.00057463,0.60477,0.6,0.154,0
1.0036,0.0062968,-2.95e-26,0.3544,0.00055937,0.60498,0.6,0.1544,0
1.0038,0.0062879,-2.6407e-26,0.3548,0.00054411,0.6052,0.6,0.1548,0
1.004,0.006279,-2.3314e-26,0.3552,0.00052886,0.60541,0.6,0.1552,0
1.0041,0.0062702,-2.022e-26,0.3556,0.0005136,0.60563,0.6,0.1556,0
1.0043,0.0062613,-1.7127e-26,0.356,0.00049835,0.60584,0.6,0.156,0
1.0045,0.0062524,-1.4034e-26,0.3564,0.00048309,0.60606,0.6,0.1564,0
1.0047,0.0062441,-1.094e-26,0.3568,0.00046858,0.60626,0.6,0.1568,0
1.0049,0.0062369,-7.8456e-27,0.3572,0.00045557,0.60643,0.6,0.1572,0
1.005,0.0062297,-4.7512e-27,0.3576,0.00044256,0.6066,0.6,0.1576,0
1.0052,0.0062224,-1.6567e-27,0.358,0.00042955,0.60677,0.6,0.158,0
1.0053,0.0062152,1.4377e-27,0.3584,0.00041654,0.60694,0.6,0.1584,0
1.0055,0.006208,4.5323e-27,0.3588,0.00040354,0.60712,0.6,0.1588,0
1.0056,0.0062008,7.6267e-27,0.3592,0.00039053,0.60729,0.6,0.1592,0
1.0058,0.0061936,1.0721e-26,0.3596,0.00037752,0.60746,0.6,0.1596,0
1.006,0.0061864,1.3816e-26,0.36,0.00036451,0.60763,0.6,0.16,0
1.0061,0.0061805,9.9682e-27,0.3604,0.00035365,0.60777,0.6,0.1604,0
1.0062,0.0061746,6.1209e-27,0.3608,0.00034278,0.6079,0.6,0.1608,0
1.0063,0.0061687,2.2735e-27,0.3612,0.00033192,0.60804,0.6,0.1612,0
1.0065,0.0061628,-1.5739e-27,0.3616,0.00032106,0.60818,0.6,0.1616,0
